,CustomerID,CustomerName,BillToCustomerID,CustomerCategoryID,BuyingGroupID,PrimaryContactPersonID,AlternateContactPersonID,DeliveryMethodID,DeliveryCityID,PostalCityID,CreditLimit,AccountOpenedDate,StandardDiscountPercentage,IsStatementSent,IsOnCreditHold,PaymentDays,PhoneNumber,FaxNumber,DeliveryRun,RunPosition,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2,DeliveryPostalCode,DeliveryLocation,PostalAddressLine1,PostalAddressLine2,PostalPostalCode,LastEditedBy,ValidFrom,ValidTo
230,430,"Wingtip Toys (Lost River, ID)",401,3,2,2059,2060,3,20043,20043,NULL,2013-01-01,0.0,0,0,7,(208) 555-0100,(208) 555-0101,,,http://www.wingtiptoys.com/LostRiver,Unit 63,506 Dikshit Lane,90272,0xE6100000010CCEA5B8AAECD745407B849A2155675CC0,PO Box 3090,Kitjakarnville,90272,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
231,431,"Wingtip Toys (Rosa Sánchez, PR)",401,3,2,2061,2062,3,29490,29490,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.wingtiptoys.com/RosaSánchez,Unit 193,583 Aluri Road,90726,0xE6100000010CCC0BB08F4E0F32407B2DE8BD317A50C0,PO Box 8106,Srbovaville,90726,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
232,432,"Wingtip Toys (Vamo, FL)",401,3,2,2063,2064,3,35078,35078,NULL,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.wingtiptoys.com/Vamo,Unit 102,1523 Lukes Lane,90333,0xE6100000010C4C5FBEABD4383B402AE0432EDD9F54C0,PO Box 5111,Fierroville,90333,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
233,433,"Wingtip Toys (Balko, OK)",401,3,2,2065,2066,3,1820,1820,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.wingtiptoys.com/Balko,Shop 262,430 Paulet Crescent,90584,0xE6100000010C2C096814265142404FC394A15A2D59C0,PO Box 5586,Knihtilaville,90584,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
234,434,"Wingtip Toys (Lime Lake, NY)",401,3,2,2067,2068,3,19434,19434,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.wingtiptoys.com/LimeLake,Unit 111,983 Cavalcante Street,90667,0xE6100000010CAF6D9BF39D374540AABFB91AB49E53C0,PO Box 442,Rajuville,90667,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
235,435,"Wingtip Toys (Teutopolis, IL)",401,3,2,2069,2070,3,33832,33832,NULL,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.wingtiptoys.com/Teutopolis,Unit 83,1871 Grabensek Road,90269,0xE6100000010C4FDA0A5009914340BB3E181D351E56C0,PO Box 8744,Johanssonville,90269,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
236,436,"Wingtip Toys (Gargatha, VA)",401,3,2,2071,2072,3,12680,12680,NULL,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.wingtiptoys.com/Gargatha,Shop 233,1362 Gajula Road,90752,0xE6100000010C821145926AE64240D762015D45E652C0,PO Box 3498,Magnussonville,90752,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
237,437,"Wingtip Toys (Cadogan, PA)",401,3,2,2073,2074,3,4860,4860,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/Cadogan,Shop 111,1266 Aggarwal Road,90357,0xE6100000010C0B1BAF8A816044409974A5AF31E553C0,PO Box 8876,Almeidaville,90357,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
238,438,"Wingtip Toys (Lucasville, OH)",401,3,2,2075,2076,3,20189,20189,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.wingtiptoys.com/Lucasville,Unit 47,857 Bose Avenue,90391,0xE6100000010C251FBB0B9470434015F2F741CCBF54C0,PO Box 8276,Srbovaville,90391,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
239,439,"Wingtip Toys (Cylon, WI)",401,3,2,2077,2078,3,8306,8306,NULL,2013-01-01,0.0,0,0,7,(262) 555-0100,(262) 555-0101,,,http://www.wingtiptoys.com/Cylon,Suite 36,1673 Pokorna Avenue,90266,0xE6100000010CA0C1A6CEA38F46401EE0490B971657C0,PO Box 9530,Larameeville,90266,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
240,440,"Wingtip Toys (Asher, OK)",401,3,2,2079,2080,3,1299,1299,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.wingtiptoys.com/Asher,Suite 121,1277 Almeida Street,90683,0xE6100000010C3C4E440C2A7F4140A0F5BB73A23C58C0,PO Box 163,Ankithamville,90683,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
241,441,"Wingtip Toys (Keosauqua, IA)",401,3,2,2081,2082,3,17587,17587,NULL,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.wingtiptoys.com/Keosauqua,Suite 292,830 Sal Crescent,90281,0xE6100000010C208A13A97A5D44409555C7E097FD56C0,PO Box 8211,Konovalovaville,90281,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
242,442,"Wingtip Toys (Homer City, PA)",401,3,2,2083,2084,3,15835,15835,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/HomerCity,Suite 149,1993 TunC Street,90713,0xE6100000010CCF8F75278E454440DAA3816962CA53C0,PO Box 8760,Zaliteville,90713,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
243,443,"Wingtip Toys (Berville, MI)",401,3,2,2085,2086,3,2815,2815,NULL,2013-01-01,0.0,0,0,7,(231) 555-0100,(231) 555-0101,,,http://www.wingtiptoys.com/Berville,Unit 38,824 Padilla Crescent,90628,0xE6100000010C8336943545744540C9F7D6D182B854C0,PO Box 161,Kaulinsville,90628,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
244,444,"Wingtip Toys (Tea, SD)",401,3,2,2087,2088,3,33701,33701,NULL,2013-01-01,0.0,0,0,7,(605) 555-0100,(605) 555-0101,,,http://www.wingtiptoys.com/Tea,Shop 228,1362 Chu Crescent,90641,0xE6100000010C95021C8C22B94540836E8A227F3558C0,PO Box 3565,Valbeville,90641,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
245,445,"Wingtip Toys (Dacono, CO)",401,3,2,2089,2090,3,8322,8322,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.wingtiptoys.com/Dacono,Shop 54,541 Shergill Street,90289,0xE6100000010C5C621BA7D70A4440FC49C67B1F3C5AC0,PO Box 2103,Hahlville,90289,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
246,446,"Wingtip Toys (Saint Landry, LA)",401,3,2,2091,2092,3,30119,30119,NULL,2013-01-01,0.0,0,0,7,(225) 555-0100,(225) 555-0101,,,http://www.wingtiptoys.com/SaintLandry,Unit 160,782 Chakraborty Road,90033,0xE6100000010CBC838E0C28D83E40641EF983811057C0,PO Box 3233,Ivanovville,90033,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
247,447,"Wingtip Toys (Coin, IA)",401,3,2,2093,2094,3,7069,7069,NULL,2013-01-01,0.0,0,0,7,(319) 555-0100,(319) 555-0101,,,http://www.wingtiptoys.com/Coin,Unit 133,1197 Nastase Avenue,90458,0xE6100000010CCB5BBFAAC45344408E452E93BCCE57C0,PO Box 5320,Buecekville,90458,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
248,448,"Wingtip Toys (Salt Wells, NV)",401,3,2,2095,2096,3,30304,30304,NULL,2013-01-01,0.0,0,0,7,(702) 555-0100,(702) 555-0101,,,http://www.wingtiptoys.com/SaltWells,Unit 20,1175 Moresby Street,90058,0xE6100000010CD3C4967906B0434061CB86904EA55DC0,PO Box 5461,Mudaliyarville,90058,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
249,449,"Wingtip Toys (Delray, WV)",401,3,2,2097,2098,3,8839,8839,NULL,2013-01-01,0.0,0,0,7,(304) 555-0100,(304) 555-0101,,,http://www.wingtiptoys.com/Delray,Suite 120,1400 Kongpaisarn Street,90317,0xE6100000010C9CBE43F6E6984340BA1BFADDAAA653C0,PO Box 3379,Almeidaville,90317,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
250,450,"Wingtip Toys (Mount Summit, IN)",401,3,2,2099,2100,3,23284,23284,NULL,2013-01-01,0.0,0,0,7,(219) 555-0100,(219) 555-0101,,,http://www.wingtiptoys.com/MountSummit,Suite 94,1033 Lindqvist Road,90142,0xE6100000010C02918F27930044406DC08CCE9E5855C0,PO Box 8234,Arslanville,90142,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
251,451,"Wingtip Toys (Smoot, WY)",401,3,2,2101,2102,3,31870,31870,NULL,2013-01-01,0.0,0,0,7,(307) 555-0100,(307) 555-0101,,,http://www.wingtiptoys.com/Smoot,Unit 16,1854 Ankitham Avenue,90071,0xE6100000010C8D15EB0A6C4F4540E0EBB5EA84BA5BC0,PO Box 7551,Bandopadhyayville,90071,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
252,452,"Wingtip Toys (Lake Davis, CA)",401,3,2,2103,2104,3,18340,18340,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.wingtiptoys.com/LakeDavis,Suite 75,605 Roman Street,90719,0xE6100000010CE5362BECB3EF4340E73CBE18A51E5EC0,PO Box 4593,Bhamidipativille,90719,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
253,453,"Wingtip Toys (Stanardsville, VA)",401,3,2,2105,2106,3,32575,32575,NULL,2013-01-01,0.0,0,0,7,(276) 555-0100,(276) 555-0101,,,http://www.wingtiptoys.com/Stanardsville,Suite 124,1316 Agafitei Road,90739,0xE6100000010CA5F386A00F264340A49A481F299C53C0,PO Box 6719,Vladuville,90739,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
254,454,"Wingtip Toys (Corcovado, PR)",401,3,2,2107,2108,3,7576,7576,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.wingtiptoys.com/Corcovado,Suite 191,1924 Spousta Lane,90498,0xE6100000010CEBDA28FC637532404194D4AEAEB150C0,PO Box 8293,Malakarville,90498,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
255,455,"Wingtip Toys (Taft Heights, CA)",401,3,2,2109,2110,3,33520,33520,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.wingtiptoys.com/TaftHeights,Shop 121,1772 Fallaci Crescent,90304,0xE6100000010CABCE6A813D914140B65C47663FDE5DC0,PO Box 2541,Aguilarville,90304,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
256,456,"Wingtip Toys (West Hempstead, NY)",401,3,2,2111,2112,3,36531,36531,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.wingtiptoys.com/WestHempstead,Unit 2,1605 Leigh Road,90799,0xE6100000010CF536ECAD375A44408D2AC3B89B6952C0,PO Box 9491,Pauletville,90799,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
257,457,"Wingtip Toys (Portales, NM)",401,3,2,2113,2114,3,27648,27648,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.wingtiptoys.com/Portales,Unit 133,349 Kozakova Boulevard,90304,0xE6100000010C99E26025D5174140AEB607C666D559C0,PO Box 4532,Hoaville,90304,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
258,458,"Wingtip Toys (Coker, AL)",401,3,2,2115,2116,3,7074,7074,NULL,2013-01-01,0.0,0,0,7,(205) 555-0100,(205) 555-0101,,,http://www.wingtiptoys.com/Coker,Shop 23,1813 Koppel Crescent,90364,0xE6100000010CBB3434547B9F4040C864CCB804EC55C0,PO Box 7876,Carvalhoville,90364,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
259,459,"Wingtip Toys (Haydenville, OH)",401,3,2,2117,2118,3,14974,14974,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.wingtiptoys.com/Haydenville,Shop 69,801 Dzene Street,90519,0xE6100000010C999F1B9AB2BD434088539C59019554C0,PO Box 642,Pellandville,90519,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
260,460,"Wingtip Toys (Mayhill, NM)",401,3,2,2119,2120,3,21351,21351,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.wingtiptoys.com/Mayhill,Suite 11,898 Kim Boulevard,90741,0xE6100000010CFA754C82DC7140407D6F1D2D985E5AC0,PO Box 2199,Pendyalaville,90741,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
261,461,"Wingtip Toys (Vair, TX)",401,3,2,2121,2122,3,34984,34984,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/Vair,Shop 59,75 Chang Crescent,90707,0xE6100000010CB499F9C4F0473F40D59C178277BA57C0,PO Box 7167,Shahville,90707,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
262,462,"Wingtip Toys (Crossroads, NM)",401,3,2,2123,2124,3,8082,8082,NULL,2013-01-01,0.0,0,0,7,(505) 555-0100,(505) 555-0101,,,http://www.wingtiptoys.com/Crossroads,Unit 288,1925 Ankitham Road,90068,0xE6100000010C433866D993C14040ED33C236BDD559C0,PO Box 9386,Voletiville,90068,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
263,463,"Wingtip Toys (Cowlington, OK)",401,3,2,2125,2126,3,7847,7847,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.wingtiptoys.com/Cowlington,Shop 57,521 Arslan Street,90524,0xE6100000010C8B3B387925A74140229AEF128BB257C0,PO Box 338,Lillville,90524,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
264,464,"Wingtip Toys (Glen Ullin, ND)",401,3,2,2127,2128,3,13146,13146,NULL,2013-01-01,0.0,0,0,7,(701) 555-0100,(701) 555-0101,,,http://www.wingtiptoys.com/GlenUllin,Unit 91,710 Barbosa Lane,90380,0xE6100000010C5F494D1652684740F7AC6BB41C7559C0,PO Box 381,Stolinovaville,90380,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
265,465,"Wingtip Toys (Oologah, OK)",401,3,2,2129,2130,3,25479,25479,NULL,2013-01-01,0.0,0,0,7,(405) 555-0100,(405) 555-0101,,,http://www.wingtiptoys.com/Oologah,Shop 214,176 Zvirbule Crescent,90439,0xE6100000010C87839CE9B939424060445CB2DAEE57C0,PO Box 7779,Monjeauville,90439,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
266,466,"Wingtip Toys (Lytle, TX)",401,3,2,2131,2132,3,20412,20412,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/Lytle,Unit 95,882 Bhuiyan Crescent,90706,0xE6100000010C605AD427B93B3D4087E52A71F8B258C0,PO Box 8413,Hanssonville,90706,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
267,467,"Wingtip Toys (Mahaffey, PA)",401,3,2,2133,2134,3,20575,20575,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/Mahaffey,Shop 93,1947 ozCelik Road,90361,0xE6100000010C668DD541B96F444038F92D3A59AE53C0,PO Box 7622,Mittalville,90361,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
268,468,"Wingtip Toys (Sunburg, MN)",401,3,2,2135,2136,3,33237,33237,NULL,2013-01-01,0.0,0,0,7,(218) 555-0100,(218) 555-0101,,,http://www.wingtiptoys.com/Sunburg,Unit 234,1356 Molina Crescent,90477,0xE6100000010CFF8062BF82AC4640EB52C83A41CF57C0,PO Box 9120,Panetierville,90477,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
269,469,"Wingtip Toys (Johnetta, KY)",401,3,2,2137,2138,3,17093,17093,NULL,2013-01-01,0.0,0,0,7,(270) 555-0100,(270) 555-0101,,,http://www.wingtiptoys.com/Johnetta,Unit 280,1314 Arvidsson Boulevard,90699,0xE6100000010C0F71BDB733B54240B2F677B6470C55C0,PO Box 9095,Minville,90699,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
270,470,"Wingtip Toys (Universal City, TX)",401,3,2,2139,2140,3,34875,34875,NULL,2013-01-01,0.0,0,0,7,(210) 555-0100,(210) 555-0101,,,http://www.wingtiptoys.com/UniversalCity,Unit 40,1521 Phan Crescent,90500,0xE6100000010CCE797C314A8C3D4036E675C4A19258C0,PO Box 4268,Astromville,90500,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
271,471,"Wingtip Toys (Ridgemark, CA)",401,3,2,2141,2142,3,28907,28907,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.wingtiptoys.com/Ridgemark,Shop 179,1795 Pullela Street,90667,0xE6100000010C84B64192FE6742408FDC3FBB68575EC0,PO Box 5874,Debville,90667,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
272,472,"Wingtip Toys (San Jacinto, CA)",401,3,2,2143,2144,3,30387,30387,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.wingtiptoys.com/SanJacinto,Shop 170,820 Kubatova Road,90017,0xE6100000010CA487461C57E4404043739D465A3D5DC0,PO Box 4450,Bhuiyanville,90017,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
273,473,"Wingtip Toys (Floriston, CA)",401,3,2,2145,2146,3,11747,11747,NULL,2013-01-01,0.0,0,0,7,(209) 555-0100,(209) 555-0101,,,http://www.wingtiptoys.com/Floriston,Suite 203,229 Cao Lane,90298,0xE6100000010C5E41E43E83B243402AC93A1C5D015EC0,PO Box 9625,Valbeville,90298,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
274,474,"Wingtip Toys (Bokeelia, FL)",401,3,2,2147,2148,3,3463,3463,NULL,2013-01-01,0.0,0,0,7,(239) 555-0100,(239) 555-0101,,,http://www.wingtiptoys.com/Bokeelia,Shop 102,1019 Hoa Avenue,90757,0xE6100000010C0B30E2F1A3B43A40D1CABDC02C8A54C0,PO Box 6304,Sikdarville,90757,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
275,475,"Wingtip Toys (Cale, AR)",401,3,2,2149,2150,3,4900,4900,NULL,2013-01-01,0.0,0,0,7,(479) 555-0100,(479) 555-0101,,,http://www.wingtiptoys.com/Cale,Unit 12,1235 Oh Crescent,90643,0xE6100000010C9232F32E28D04040AF7D5C76634F57C0,PO Box 2845,Mihajlovikville,90643,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
276,476,"Wingtip Toys (Karthaus, PA)",401,3,2,2151,2152,3,17353,17353,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/Karthaus,Suite 106,272 Stojkovic Avenue,90362,0xE6100000010CE02AF466798F4440E08849134A8753C0,PO Box 6797,Naickerville,90362,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
277,477,"Wingtip Toys (Glancy, MS)",401,3,2,2153,2154,3,13068,13068,NULL,2013-01-01,0.0,0,0,7,(228) 555-0100,(228) 555-0101,,,http://www.wingtiptoys.com/Glancy,Shop 232,856 Sarkar Street,90294,0xE6100000010C556CCCEB88D13F40655F6864C69F56C0,PO Box 5884,Pendyalaville,90294,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
278,478,"Wingtip Toys (Stoneboro, PA)",401,3,2,2155,2156,3,32885,32885,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/Stoneboro,Suite 105,393 Williams Avenue,90542,0xE6100000010CB10573AA6BAB4440B386414FB90654C0,PO Box 7683,PrabhupÄdaville,90542,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
279,479,"Wingtip Toys (Mier, IN)",401,3,2,2157,2158,3,22146,22146,NULL,2013-01-01,0.0,0,0,7,(219) 555-0100,(219) 555-0101,,,http://www.wingtiptoys.com/Mier,Unit 41,257 Gunes Avenue,90474,0xE6100000010C1768D201A44944407B25DA9FD57455C0,PO Box 2584,Olssonville,90474,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
280,480,"Wingtip Toys (Wapinitia, OR)",401,3,2,2159,2160,3,35830,35830,NULL,2013-01-01,0.0,0,0,7,(458) 555-0100,(458) 555-0101,,,http://www.wingtiptoys.com/Wapinitia,Shop 119,1525 Benjaree Crescent,90173,0xE6100000010CA2FB28D9A08E46403B2064B469505EC0,PO Box 98,Rambhatlaville,90173,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
281,481,"Wingtip Toys (White Church, MO)",401,3,2,2161,2162,3,36946,36946,NULL,2013-01-01,0.0,0,0,7,(314) 555-0100,(314) 555-0101,,,http://www.wingtiptoys.com/WhiteChurch,Suite 283,1410 Shergill Lane,90184,0xE6100000010C9E51A9C8D76C4240C46D7E0D52F256C0,PO Box 4981,Celikville,90184,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
282,482,"Wingtip Toys (Caton, NY)",401,3,2,2163,2164,3,5664,5664,NULL,2013-01-01,0.0,0,0,7,(212) 555-0100,(212) 555-0101,,,http://www.wingtiptoys.com/Caton,Unit 122,1187 Baruah Crescent,90250,0xE6100000010C0B0275143107454094282092C64153C0,PO Box 6022,Lamyville,90250,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
283,483,"Wingtip Toys (Plum Branch, SC)",401,3,2,2165,2166,3,27344,27344,NULL,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.wingtiptoys.com/PlumBranch,Suite 275,593 Huq Avenue,90631,0xE6100000010C5971056FA3EC4040C5FF1D51A19054C0,PO Box 6688,Pornpipatpongville,90631,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
284,484,"Wingtip Toys (Mauldin, SC)",401,3,2,2167,2168,3,21282,21282,NULL,2013-01-01,0.0,0,0,7,(803) 555-0100,(803) 555-0101,,,http://www.wingtiptoys.com/Mauldin,Suite 250,261 Celmina Street,90243,0xE6100000010C0135B56CAD63414091B75CFDD89354C0,PO Box 5025,Ioveanuville,90243,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
285,485,"Wingtip Toys (Bonner Springs, KS)",401,3,2,2169,2170,3,3545,3545,NULL,2013-01-01,0.0,0,0,7,(316) 555-0100,(316) 555-0101,,,http://www.wingtiptoys.com/BonnerSprings,Suite 14,1632 Bose Street,90715,0xE6100000010C465C001AA587434035A3D57F8CB857C0,PO Box 563,Costaville,90715,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
286,486,"Wingtip Toys (Lowellville, OH)",401,3,2,2171,2172,3,20131,20131,NULL,2013-01-01,0.0,0,0,7,(216) 555-0100,(216) 555-0101,,,http://www.wingtiptoys.com/Lowellville,Unit 143,1197 Debeljak Avenue,90737,0xE6100000010CF16A14ED85844440A5486359552254C0,PO Box 8077,Acarville,90737,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
287,487,"Wingtip Toys (Elverson, PA)",401,3,2,2173,2174,3,10581,10581,NULL,2013-01-01,0.0,0,0,7,(215) 555-0100,(215) 555-0101,,,http://www.wingtiptoys.com/Elverson,Unit 288,732 Nakhtare Boulevard,90147,0xE6100000010CEB5795D810144440DAC5D9194BF552C0,PO Box 6953,Van Groesenville,90147,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
288,488,"Wingtip Toys (Isabela, PR)",401,3,2,2175,2176,3,16702,16702,NULL,2013-01-01,0.0,0,0,7,(787) 555-0100,(787) 555-0101,,,http://www.wingtiptoys.com/Isabela,Shop 110,1211 Mazumdar Avenue,90320,0xE6100000010C279F1EDB328032400A325DE38EC150C0,PO Box 8810,Dewanganville,90320,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
289,489,"Wingtip Toys (Sayner, WI)",401,3,2,2177,2178,3,30751,30751,NULL,2013-01-01,0.0,0,0,7,(262) 555-0100,(262) 555-0101,,,http://www.wingtiptoys.com/Sayner,Unit 28,1960 Pak Street,90541,0xE6100000010CF0A7C64B37FE4640543BC3D4166256C0,PO Box 558,Kommineniville,90541,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
290,490,"Wingtip Toys (Beals, ME)",401,3,2,2179,2180,3,2230,2230,NULL,2013-01-01,0.0,0,0,7,(207) 555-0100,(207) 555-0101,,,http://www.wingtiptoys.com/Beals,Shop 61,327 Trivedi Lane,90772,0xE6100000010C37F7FCD5884246402A70B20D5CE750C0,PO Box 1413,Huaville,90772,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
291,491,"Wingtip Toys (Morton Grove, IL)",401,3,2,2181,2182,3,23067,23067,NULL,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.wingtiptoys.com/MortonGrove,Unit 165,1284 Lovric Lane,90336,0xE6100000010C63192CE631054540B4A5587F15F255C0,PO Box 7608,Drdlaville,90336,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
292,492,"Wingtip Toys (Birds, IL)",401,3,2,2183,2184,3,3059,3059,NULL,2013-01-01,0.0,0,0,7,(217) 555-0100,(217) 555-0101,,,http://www.wingtiptoys.com/Birds,Shop 146,520 Matos Lane,90393,0xE6100000010C89CA2B7C226B4340810AA249BDEA55C0,PO Box 9221,Brasseurville,90393,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
293,493,"Wingtip Toys (Federalsburg, MD)",401,3,2,2185,2186,3,11427,11427,NULL,2013-01-01,0.0,0,0,7,(240) 555-0100,(240) 555-0101,,,http://www.wingtiptoys.com/Federalsburg,Suite 249,981 Cattaneo Road,90373,0xE6100000010C65DE4F32DE584340237C39FD6AF152C0,PO Box 7504,Barriosville,90373,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
294,494,"Wingtip Toys (Pikeview, CO)",401,3,2,2187,2188,3,26906,26906,NULL,2013-01-01,0.0,0,0,7,(303) 555-0100,(303) 555-0101,,,http://www.wingtiptoys.com/Pikeview,Suite 297,1726 Zahradnicek Crescent,90478,0xE6100000010C2D3F709527754340DE33B7E79E345AC0,PO Box 4220,Rajuville,90478,1,2013-01-01 00:00:00.0000000,9999-12-31 23:59:59.9999999
